item_id,interaction_count,popularity_rank
10282,11,22745
10288,11,22746
10293,11,22747
10297,11,22748
10298,11,22749
10301,11,22750
10316,11,22751
10360,11,22752
10361,11,22753
10372,11,22754
10392,11,22755
10423,11,22756
10440,11,22757
10444,11,22758
10456,11,22759
10466,11,22760
10503,11,22761
10507,11,22762
10509,11,22763
10544,11,22764
10570,11,22765
10574,11,22766
10576,11,22767
10577,11,22768
10594,11,22769
10601,11,22770
10611,11,22771
10631,11,22772
10637,11,22773
10639,11,22774
10671,11,22775
10686,11,22776
10695,11,22777
10714,11,22778
10727,11,22779
10737,11,22780
10739,11,22781
10763,11,22782
10767,11,22783
10774,11,22784
10776,11,22785
10778,11,22786
10781,11,22787
10790,11,22788
10794,11,22789
10795,11,22790
10796,11,22791
10810,11,22792
10822,11,22793
10831,11,22794
10870,11,22795
10871,11,22796
10901,11,22797
10920,11,22798
10924,11,22799
10940,11,22800
10960,11,22801
10975,11,22802
10983,11,22803
10992,11,22804
10996,11,22805
10997,11,22806
11001,11,22807
11021,11,22808
11028,11,22809
11029,11,22810
11041,11,22811
11053,11,22812
11057,11,22813
11059,11,22814
11069,11,22815
11117,11,22816
11122,11,22817
11154,11,22818
11160,11,22819
11179,11,22820
11180,11,22821
11181,11,22822
11186,11,22823
11200,11,22824
11208,11,22825
11217,11,22826
11222,11,22827
11243,11,22828
11247,11,22829
11248,11,22830
11270,11,22831
11273,11,22832
11283,11,22833
11285,11,22834
11289,11,22835
11299,11,22836
11312,11,22837
11317,11,22838
11370,11,22839
11411,11,22840
11418,11,22841
11419,11,22842
11426,11,22843
11434,11,22844
11443,11,22845
11457,11,22846
11459,11,22847
11488,11,22848
11495,11,22849
11498,11,22850
11499,11,22851
11517,11,22852
11526,11,22853
11529,11,22854
11545,11,22855
11580,11,22856
11596,11,22857
11605,11,22858
11606,11,22859
11614,11,22860
11623,11,22861
11638,11,22862
11646,11,22863
11698,11,22864
11705,11,22865
11706,11,22866
11709,11,22867
11718,11,22868
11728,11,22869
11740,11,22870
11744,11,22871
11786,11,22872
11794,11,22873
11799,11,22874
11802,11,22875
11805,11,22876
11820,11,22877
11829,11,22878
11865,11,22879
11868,11,22880
11873,11,22881
11895,11,22882
11896,11,22883
11897,11,22884
11910,11,22885
11941,11,22886
11943,11,22887
11947,11,22888
11960,11,22889
11963,11,22890
11967,11,22891
11995,11,22892
11997,11,22893
12004,11,22894
12014,11,22895
12018,11,22896
12019,11,22897
12030,11,22898
12047,11,22899
12048,11,22900
12051,11,22901
12060,11,22902
12064,11,22903
12086,11,22904
12087,11,22905
12148,11,22906
12187,11,22907
12197,11,22908
12231,11,22909
12238,11,22910
12242,11,22911
12267,11,22912
12289,11,22913
12398,11,22914
12405,11,22915
12428,11,22916
12459,11,22917
12472,11,22918
12477,11,22919
12481,11,22920
12506,11,22921
12516,11,22922
12526,11,22923
12536,11,22924
12548,11,22925
12592,11,22926
12593,11,22927
12617,11,22928
12635,11,22929
12685,11,22930
12717,11,22931
12736,11,22932
12747,11,22933
12749,11,22934
12754,11,22935
12772,11,22936
12781,11,22937
12793,11,22938
12807,11,22939
12819,11,22940
12820,11,22941
12826,11,22942
12833,11,22943
12835,11,22944
12840,11,22945
12844,11,22946
12903,11,22947
12913,11,22948
12925,11,22949
12929,11,22950
12930,11,22951
12938,11,22952
12955,11,22953
12956,11,22954
12978,11,22955
12999,11,22956
13008,11,22957
13014,11,22958
13019,11,22959
13049,11,22960
13073,11,22961
13078,11,22962
13096,11,22963
13103,11,22964
13107,11,22965
13115,11,22966
13148,11,22967
13171,11,22968
13184,11,22969
13189,11,22970
13191,11,22971
13199,11,22972
13219,11,22973
13220,11,22974
13224,11,22975
13243,11,22976
13278,11,22977
13286,11,22978
13293,11,22979
13302,11,22980
13303,11,22981
13350,11,22982
13369,11,22983
13390,11,22984
13394,11,22985
13415,11,22986
13417,11,22987
13421,11,22988
13426,11,22989
13439,11,22990
13445,11,22991
13447,11,22992
13473,11,22993
13481,11,22994
13503,11,22995
13545,11,22996
13547,11,22997
13551,11,22998
13562,11,22999
13572,11,23000
13575,11,23001
13577,11,23002
13584,11,23003
13589,11,23004
13590,11,23005
13597,11,23006
13611,11,23007
13614,11,23008
13619,11,23009
13620,11,23010
13623,11,23011
13647,11,23012
13675,11,23013
13704,11,23014
13709,11,23015
13710,11,23016
13712,11,23017
13719,11,23018
13758,11,23019
13764,11,23020
13776,11,23021
13781,11,23022
13785,11,23023
13811,11,23024
13840,11,23025
13857,11,23026
13873,11,23027
13878,11,23028
13901,11,23029
13917,11,23030
13925,11,23031
13934,11,23032
13938,11,23033
13940,11,23034
13943,11,23035
13961,11,23036
13967,11,23037
13971,11,23038
13980,11,23039
13990,11,23040
13994,11,23041
14007,11,23042
14012,11,23043
14058,11,23044
14078,11,23045
14084,11,23046
14089,11,23047
14090,11,23048
14097,11,23049
14112,11,23050
14134,11,23051
14151,11,23052
14167,11,23053
14174,11,23054
14179,11,23055
14180,11,23056
14184,11,23057
14185,11,23058
14186,11,23059
14201,11,23060
14223,11,23061
14225,11,23062
14227,11,23063
14234,11,23064
14236,11,23065
14242,11,23066
14248,11,23067
14261,11,23068
14265,11,23069
14278,11,23070
14298,11,23071
14316,11,23072
14317,11,23073
14328,11,23074
14334,11,23075
14348,11,23076
14352,11,23077
14373,11,23078
14385,11,23079
14386,11,23080
14401,11,23081
14413,11,23082
14415,11,23083
14422,11,23084
14427,11,23085
14434,11,23086
14472,11,23087
14480,11,23088
14494,11,23089
14498,11,23090
14530,11,23091
14532,11,23092
14533,11,23093
14538,11,23094
14554,11,23095
14561,11,23096
14567,11,23097
14568,11,23098
14623,11,23099
14631,11,23100
14644,11,23101
14666,11,23102
14667,11,23103
14688,11,23104
14692,11,23105
14695,11,23106
14697,11,23107
14700,11,23108
14714,11,23109
14715,11,23110
14721,11,23111
14738,11,23112
14756,11,23113
14769,11,23114
14808,11,23115
14845,11,23116
14846,11,23117
14851,11,23118
14857,11,23119
14894,11,23120
14897,11,23121
14898,11,23122
14902,11,23123
14903,11,23124
14916,11,23125
14927,11,23126
14944,11,23127
14951,11,23128
14954,11,23129
14958,11,23130
14963,11,23131
14968,11,23132
14980,11,23133
14989,11,23134
14990,11,23135
15003,11,23136
15018,11,23137
15030,11,23138
15081,11,23139
15082,11,23140
15127,11,23141
15161,11,23142
15162,11,23143
15168,11,23144
15173,11,23145
15181,11,23146
15189,11,23147
15201,11,23148
15203,11,23149
15238,11,23150
15241,11,23151
15244,11,23152
15254,11,23153
15259,11,23154
15261,11,23155
15282,11,23156
15298,11,23157
15300,11,23158
15305,11,23159
15308,11,23160
15322,11,23161
15323,11,23162
15345,11,23163
15348,11,23164
15351,11,23165
15362,11,23166
15369,11,23167
15386,11,23168
15393,11,23169
15400,11,23170
15404,11,23171
15406,11,23172
15430,11,23173
15475,11,23174
15494,11,23175
15524,11,23176
15539,11,23177
15545,11,23178
15556,11,23179
15588,11,23180
15624,11,23181
15628,11,23182
15629,11,23183
15639,11,23184
15646,11,23185
15661,11,23186
15665,11,23187
15666,11,23188
15701,11,23189
15719,11,23190
15733,11,23191
15775,11,23192
15786,11,23193
15796,11,23194
15812,11,23195
15827,11,23196
15831,11,23197
15838,11,23198
15855,11,23199
15887,11,23200
15888,11,23201
15924,11,23202
15925,11,23203
15936,11,23204
15958,11,23205
15964,11,23206
15966,11,23207
15967,11,23208
15969,11,23209
16057,11,23210
16064,11,23211
16069,11,23212
16070,11,23213
16074,11,23214
16085,11,23215
16091,11,23216
16098,11,23217
16116,11,23218
16130,11,23219
16131,11,23220
16136,11,23221
16161,11,23222
16186,11,23223
16190,11,23224
16195,11,23225
16199,11,23226
16210,11,23227
16259,11,23228
16267,11,23229
16271,11,23230
16276,11,23231
16281,11,23232
16289,11,23233
16314,11,23234
16318,11,23235
16322,11,23236
16348,11,23237
16355,11,23238
16360,11,23239
16363,11,23240
16365,11,23241
16394,11,23242
16396,11,23243
16402,11,23244
16419,11,23245
16433,11,23246
16439,11,23247
16462,11,23248
16469,11,23249
16479,11,23250
16490,11,23251
16491,11,23252
16506,11,23253
16521,11,23254
16532,11,23255
16533,11,23256
16549,11,23257
16555,11,23258
16562,11,23259
16570,11,23260
16572,11,23261
16582,11,23262
16593,11,23263
16601,11,23264
16620,11,23265
16629,11,23266
16632,11,23267
16633,11,23268
16652,11,23269
16676,11,23270
16687,11,23271
16696,11,23272
16708,11,23273
16715,11,23274
16716,11,23275
16722,11,23276
16753,11,23277
16754,11,23278
16757,11,23279
16759,11,23280
16769,11,23281
16788,11,23282
16789,11,23283
16791,11,23284
16792,11,23285
16797,11,23286
16831,11,23287
16835,11,23288
16850,11,23289
16886,11,23290
16893,11,23291
16918,11,23292
16929,11,23293
16934,11,23294
16976,11,23295
16991,11,23296
17004,11,23297
17008,11,23298
17015,11,23299
17026,11,23300
17060,11,23301
17061,11,23302
17102,11,23303
17105,11,23304
17114,11,23305
17117,11,23306
17129,11,23307
17154,11,23308
17156,11,23309
17170,11,23310
17181,11,23311
17194,11,23312
17202,11,23313
17208,11,23314
17219,11,23315
17228,11,23316
17233,11,23317
17235,11,23318
17237,11,23319
17241,11,23320
17249,11,23321
17253,11,23322
17257,11,23323
17260,11,23324
17263,11,23325
17267,11,23326
17268,11,23327
17275,11,23328
17286,11,23329
17289,11,23330
17324,11,23331
17331,11,23332
17350,11,23333
17359,11,23334
17362,11,23335
17368,11,23336
17373,11,23337
17386,11,23338
17396,11,23339
17400,11,23340
17410,11,23341
17414,11,23342
17424,11,23343
17426,11,23344
17462,11,23345
17467,11,23346
17477,11,23347
17508,11,23348
17513,11,23349
17519,11,23350
17537,11,23351
17543,11,23352
17553,11,23353
17563,11,23354
17574,11,23355
17578,11,23356
17624,11,23357
17625,11,23358
17645,11,23359
17648,11,23360
17661,11,23361
17665,11,23362
17667,11,23363
17669,11,23364
17675,11,23365
17683,11,23366
17703,11,23367
17710,11,23368
17712,11,23369
17718,11,23370
17742,11,23371
17743,11,23372
17747,11,23373
17750,11,23374
17756,11,23375
17791,11,23376
17794,11,23377
17796,11,23378
17813,11,23379
17858,11,23380
17875,11,23381
17878,11,23382
17881,11,23383
17900,11,23384
17915,11,23385
17919,11,23386
17924,11,23387
17933,11,23388
17934,11,23389
17938,11,23390
17957,11,23391
17975,11,23392
17987,11,23393
17992,11,23394
18001,11,23395
18003,11,23396
18016,11,23397
18030,11,23398
18039,11,23399
18043,11,23400
18070,11,23401
18097,11,23402
18108,11,23403
18138,11,23404
18157,11,23405
18161,11,23406
18168,11,23407
18186,11,23408
18190,11,23409
18216,11,23410
18222,11,23411
18234,11,23412
18241,11,23413
18260,11,23414
18275,11,23415
18297,11,23416
18314,11,23417
18341,11,23418
18344,11,23419
18347,11,23420
18357,11,23421
18360,11,23422
18366,11,23423
18383,11,23424
18386,11,23425
18393,11,23426
18403,11,23427
18407,11,23428
18423,11,23429
18428,11,23430
18437,11,23431
18469,11,23432
18484,11,23433
18538,11,23434
18541,11,23435
18544,11,23436
18546,11,23437
18565,11,23438
18566,11,23439
18574,11,23440
18576,11,23441
18589,11,23442
18598,11,23443
18604,11,23444
18615,11,23445
18634,11,23446
18652,11,23447
18670,11,23448
18675,11,23449
18700,11,23450
18705,11,23451
18706,11,23452
18712,11,23453
18736,11,23454
18739,11,23455
18740,11,23456
18758,11,23457
18796,11,23458
18802,11,23459
18803,11,23460
18846,11,23461
18886,11,23462
18893,11,23463
18901,11,23464
18908,11,23465
18916,11,23466
18919,11,23467
18926,11,23468
18941,11,23469
18946,11,23470
18982,11,23471
18992,11,23472
19041,11,23473
19056,11,23474
19058,11,23475
19059,11,23476
19074,11,23477
19076,11,23478
19081,11,23479
19101,11,23480
19116,11,23481
19119,11,23482
19121,11,23483
19139,11,23484
19142,11,23485
19144,11,23486
19162,11,23487
19174,11,23488
19176,11,23489
19184,11,23490
19196,11,23491
19200,11,23492
19205,11,23493
19206,11,23494
19216,11,23495
19236,11,23496
19237,11,23497
19256,11,23498
19260,11,23499
19273,11,23500
19284,11,23501
19289,11,23502
19293,11,23503
19302,11,23504
19311,11,23505
19312,11,23506
19313,11,23507
19325,11,23508
19327,11,23509
19331,11,23510
19335,11,23511
19351,11,23512
19359,11,23513
19373,11,23514
19374,11,23515
19378,11,23516
19392,11,23517
19410,11,23518
19419,11,23519
19431,11,23520
19440,11,23521
19449,11,23522
19451,11,23523
19453,11,23524
19456,11,23525
19484,11,23526
19485,11,23527
19495,11,23528
19509,11,23529
19526,11,23530
19533,11,23531
19550,11,23532
19556,11,23533
19559,11,23534
19567,11,23535
19582,11,23536
19601,11,23537
19607,11,23538
19620,11,23539
19665,11,23540
19675,11,23541
19682,11,23542
19699,11,23543
19714,11,23544
19728,11,23545
19734,11,23546
19775,11,23547
19779,11,23548
19788,11,23549
19813,11,23550
19814,11,23551
19838,11,23552
19863,11,23553
19866,11,23554
19876,11,23555
19881,11,23556
19891,11,23557
19892,11,23558
19913,11,23559
19920,11,23560
19928,11,23561
19938,11,23562
19945,11,23563
19946,11,23564
19970,11,23565
19979,11,23566
19984,11,23567
19990,11,23568
20025,11,23569
20044,11,23570
20048,11,23571
20049,11,23572
20053,11,23573
20065,11,23574
20079,11,23575
20096,11,23576
20110,11,23577
20120,11,23578
20126,11,23579
20140,11,23580
20156,11,23581
20170,11,23582
20181,11,23583
20194,11,23584
20221,11,23585
20227,11,23586
20236,11,23587
20257,11,23588
20265,11,23589
20269,11,23590
20270,11,23591
20273,11,23592
20285,11,23593
20296,11,23594
20300,11,23595
20308,11,23596
20315,11,23597
20320,11,23598
20327,11,23599
20328,11,23600
20333,11,23601
20340,11,23602
20342,11,23603
20351,11,23604
20359,11,23605
20367,11,23606
20370,11,23607
20375,11,23608
20381,11,23609
20393,11,23610
20401,11,23611
20413,11,23612
20414,11,23613
20433,11,23614
20436,11,23615
20458,11,23616
20478,11,23617
20480,11,23618
20484,11,23619
20516,11,23620
20533,11,23621
20537,11,23622
20556,11,23623
20561,11,23624
20563,11,23625
20585,11,23626
20589,11,23627
20590,11,23628
20591,11,23629
20596,11,23630
20599,11,23631
20619,11,23632
20620,11,23633
20621,11,23634
20631,11,23635
20639,11,23636
20654,11,23637
20657,11,23638
20660,11,23639
20677,11,23640
20697,11,23641
20763,11,23642
20784,11,23643
20787,11,23644
20796,11,23645
20802,11,23646
20813,11,23647
20815,11,23648
20817,11,23649
20818,11,23650
20819,11,23651
20821,11,23652
20833,11,23653
20839,11,23654
20844,11,23655
20855,11,23656
20857,11,23657
20866,11,23658
20888,11,23659
20889,11,23660
20893,11,23661
20899,11,23662
20906,11,23663
20909,11,23664
20919,11,23665
20936,11,23666
20957,11,23667
20960,11,23668
20965,11,23669
20984,11,23670
20998,11,23671
20999,11,23672
21002,11,23673
21007,11,23674
21020,11,23675
21037,11,23676
21043,11,23677
21061,11,23678
21068,11,23679
21076,11,23680
21082,11,23681
21085,11,23682
21090,11,23683
21107,11,23684
21113,11,23685
21136,11,23686
21140,11,23687
21141,11,23688
21144,11,23689
21161,11,23690
21183,11,23691
21211,11,23692
21213,11,23693
21220,11,23694
21239,11,23695
21240,11,23696
21245,11,23697
21252,11,23698
21257,11,23699
21264,11,23700
21279,11,23701
21291,11,23702
21294,11,23703
21295,11,23704
21297,11,23705
21330,11,23706
21369,11,23707
21380,11,23708
21392,11,23709
21396,11,23710
21409,11,23711
21415,11,23712
21460,11,23713
21472,11,23714
21476,11,23715
21490,11,23716
21502,11,23717
21514,11,23718
21531,11,23719
21534,11,23720
21547,11,23721
21598,11,23722
21600,11,23723
21621,11,23724
21640,11,23725
21645,11,23726
21646,11,23727
21663,11,23728
21687,11,23729
21715,11,23730
21722,11,23731
21748,11,23732
21769,11,23733
21785,11,23734
21786,11,23735
21799,11,23736
21801,11,23737
21810,11,23738
21823,11,23739
21848,11,23740
21876,11,23741
21881,11,23742
21894,11,23743
21915,11,23744
21947,11,23745
21980,11,23746
21981,11,23747
21989,11,23748
21996,11,23749
22034,11,23750
22049,11,23751
22050,11,23752
22053,11,23753
22064,11,23754
22077,11,23755
22079,11,23756
22081,11,23757
22099,11,23758
22100,11,23759
22124,11,23760
22150,11,23761
22152,11,23762
22159,11,23763
22165,11,23764
22183,11,23765
22184,11,23766
22206,11,23767
22224,11,23768
22240,11,23769
22257,11,23770
22280,11,23771
22291,11,23772
22295,11,23773
22300,11,23774
22307,11,23775
22312,11,23776
22318,11,23777
22324,11,23778
22330,11,23779
22359,11,23780
22384,11,23781
22469,11,23782
22488,11,23783
22492,11,23784
22498,11,23785
22510,11,23786
22516,11,23787
22537,11,23788
22596,11,23789
22610,11,23790
22622,11,23791
22695,11,23792
22697,11,23793
22709,11,23794
22713,11,23795
22716,11,23796
22721,11,23797
22749,11,23798
22750,11,23799
22758,11,23800
22763,11,23801
22801,11,23802
22803,11,23803
22820,11,23804
22821,11,23805
22842,11,23806
22848,11,23807
22936,11,23808
22938,11,23809
22953,11,23810
22954,11,23811
22984,11,23812
22986,11,23813
22999,11,23814
23031,11,23815
23047,11,23816
23066,11,23817
23077,11,23818
23085,11,23819
23093,11,23820
23098,11,23821
23100,11,23822
23101,11,23823
23144,11,23824
23146,11,23825
23170,11,23826
23183,11,23827
23235,11,23828
23244,11,23829
23267,11,23830
23269,11,23831
23279,11,23832
23292,11,23833
23303,11,23834
23377,11,23835
23378,11,23836
23380,11,23837
23415,11,23838
23416,11,23839
23427,11,23840
23434,11,23841
23436,11,23842
23443,11,23843
23449,11,23844
23488,11,23845
23494,11,23846
23499,11,23847
23528,11,23848
23548,11,23849
23571,11,23850
23588,11,23851
23590,11,23852
23601,11,23853
23611,11,23854
23616,11,23855
23619,11,23856
23628,11,23857
23642,11,23858
23690,11,23859
23702,11,23860
23704,11,23861
23716,11,23862
23726,11,23863
23768,11,23864
23796,11,23865
23809,11,23866
23822,11,23867
23829,11,23868
23841,11,23869
23873,11,23870
23877,11,23871
23899,11,23872
23936,11,23873
23937,11,23874
23940,11,23875
23941,11,23876
23954,11,23877
23976,11,23878
23978,11,23879
23991,11,23880
23996,11,23881
24020,11,23882
24033,11,23883
24047,11,23884
24074,11,23885
24094,11,23886
24133,11,23887
24164,11,23888
24201,11,23889
24203,11,23890
24237,11,23891
24253,11,23892
24257,11,23893
24261,11,23894
24268,11,23895
24285,11,23896
24288,11,23897
24380,11,23898
24395,11,23899
24440,11,23900
24458,11,23901
24527,11,23902
24541,11,23903
24548,11,23904
24566,11,23905
24579,11,23906
24603,11,23907
24621,11,23908
24626,11,23909
24647,11,23910
24652,11,23911
24659,11,23912
24666,11,23913
24692,11,23914
24693,11,23915
24702,11,23916
24703,11,23917
24707,11,23918
24713,11,23919
24718,11,23920
24726,11,23921
24730,11,23922
24731,11,23923
24734,11,23924
24758,11,23925
24761,11,23926
24813,11,23927
24819,11,23928
24832,11,23929
24848,11,23930
24849,11,23931
24866,11,23932
24868,11,23933
24875,11,23934
24899,11,23935
24936,11,23936
24944,11,23937
24964,11,23938
25008,11,23939
25009,11,23940
25015,11,23941
25032,11,23942
25046,11,23943
25084,11,23944
25094,11,23945
25138,11,23946
25144,11,23947
25156,11,23948
25200,11,23949
25202,11,23950
25207,11,23951
25208,11,23952
25213,11,23953
25223,11,23954
25224,11,23955
25226,11,23956
25228,11,23957
25234,11,23958
25258,11,23959
25281,11,23960
25322,11,23961
25330,11,23962
25366,11,23963
25367,11,23964
25388,11,23965
25393,11,23966
25405,11,23967
25410,11,23968
25411,11,23969
25413,11,23970
25424,11,23971
25438,11,23972
25447,11,23973
25454,11,23974
25455,11,23975
25458,11,23976
25491,11,23977
25500,11,23978
25504,11,23979
25511,11,23980
25530,11,23981
25535,11,23982
25573,11,23983
25583,11,23984
25584,11,23985
25608,11,23986
25615,11,23987
25620,11,23988
25624,11,23989
25637,11,23990
25660,11,23991
25670,11,23992
25672,11,23993
25689,11,23994
25725,11,23995
25744,11,23996
25755,11,23997
25804,11,23998
25808,11,23999
25824,11,24000
25835,11,24001
25849,11,24002
25855,11,24003
25861,11,24004
25864,11,24005
25872,11,24006
25883,11,24007
25889,11,24008
25890,11,24009
25925,11,24010
25940,11,24011
25948,11,24012
25952,11,24013
25962,11,24014
25991,11,24015
25994,11,24016
26015,11,24017
26056,11,24018
26065,11,24019
26083,11,24020
26100,11,24021
26108,11,24022
26151,11,24023
26168,11,24024
26170,11,24025
26177,11,24026
26191,11,24027
26202,11,24028
26207,11,24029
26212,11,24030
26233,11,24031
26237,11,24032
26248,11,24033
26255,11,24034
26265,11,24035
26270,11,24036
26272,11,24037
26273,11,24038
26276,11,24039
26301,11,24040
26314,11,24041
26320,11,24042
26328,11,24043
26336,11,24044
26341,11,24045
26343,11,24046
26362,11,24047
26368,11,24048
26374,11,24049
26391,11,24050
26425,11,24051
26455,11,24052
26473,11,24053
26486,11,24054
26487,11,24055
26497,11,24056
26504,11,24057
26538,11,24058
26554,11,24059
26558,11,24060
26587,11,24061
26615,11,24062
26628,11,24063
26641,11,24064
26650,11,24065
26652,11,24066
26656,11,24067
26668,11,24068
26706,11,24069
26709,11,24070
26718,11,24071
26760,11,24072
26781,11,24073
26789,11,24074
26804,11,24075
26807,11,24076
26810,11,24077
26812,11,24078
26829,11,24079
26834,11,24080
26838,11,24081
26843,11,24082
26858,11,24083
26897,11,24084
26917,11,24085
26936,11,24086
26941,11,24087
26952,11,24088
26958,11,24089
26962,11,24090
26996,11,24091
27005,11,24092
27016,11,24093
27085,11,24094
27094,11,24095
27100,11,24096
27124,11,24097
27132,11,24098
27144,11,24099
27145,11,24100
27149,11,24101
27150,11,24102
27163,11,24103
27177,11,24104
27183,11,24105
27187,11,24106
27200,11,24107
27206,11,24108
27238,11,24109
27250,11,24110
27269,11,24111
27294,11,24112
27311,11,24113
27330,11,24114
27355,11,24115
27374,11,24116
27391,11,24117
27408,11,24118
27415,11,24119
27436,11,24120
27445,11,24121
27449,11,24122
27465,11,24123
27466,11,24124
27471,11,24125
27490,11,24126
27514,11,24127
27517,11,24128
27522,11,24129
27539,11,24130
27540,11,24131
27552,11,24132
27568,11,24133
27598,11,24134
27614,11,24135
27617,11,24136
27634,11,24137
27650,11,24138
27679,11,24139
27688,11,24140
27719,11,24141
27740,11,24142
27773,11,24143
27775,11,24144
27779,11,24145
27781,11,24146
27796,11,24147
27800,11,24148
27836,11,24149
27840,11,24150
27859,11,24151
27888,11,24152
27911,11,24153
27916,11,24154
27930,11,24155
27939,11,24156
27960,11,24157
27982,11,24158
27985,11,24159
28006,11,24160
28010,11,24161
28015,11,24162
28026,11,24163
28036,11,24164
28072,11,24165
28098,11,24166
28099,11,24167
28121,11,24168
28129,11,24169
28136,11,24170
28158,11,24171
28165,11,24172
28167,11,24173
28191,11,24174
28201,11,24175
28219,11,24176
28225,11,24177
28239,11,24178
28256,11,24179
28258,11,24180
28270,11,24181
28271,11,24182
28289,11,24183
28299,11,24184
28308,11,24185
28310,11,24186
28329,11,24187
28343,11,24188
28344,11,24189
28345,11,24190
28347,11,24191
28355,11,24192
28356,11,24193
28362,11,24194
28406,11,24195
28441,11,24196
28444,11,24197
28447,11,24198
28448,11,24199
28453,11,24200
28455,11,24201
28463,11,24202
28481,11,24203
28486,11,24204
28490,11,24205
28499,11,24206
28523,11,24207
28529,11,24208
28535,11,24209
28539,11,24210
28544,11,24211
28547,11,24212
28569,11,24213
28583,11,24214
28625,11,24215
28632,11,24216
28638,11,24217
28640,11,24218
28644,11,24219
28684,11,24220
28696,11,24221
28701,11,24222
28705,11,24223
28714,11,24224
28723,11,24225
28739,11,24226
28744,11,24227
28754,11,24228
28759,11,24229
28767,11,24230
28769,11,24231
28773,11,24232
28774,11,24233
28776,11,24234
28797,11,24235
28819,11,24236
28823,11,24237
28829,11,24238
28844,11,24239
28852,11,24240
28864,11,24241
28873,11,24242
28878,11,24243
28881,11,24244
28889,11,24245
28892,11,24246
28900,11,24247
28903,11,24248
28906,11,24249
28923,11,24250
28933,11,24251
28937,11,24252
28940,11,24253
28944,11,24254
28947,11,24255
28972,11,24256
28973,11,24257
28974,11,24258
28976,11,24259
28983,11,24260
28994,11,24261
29021,11,24262
29031,11,24263
29041,11,24264
29056,11,24265
29059,11,24266
29078,11,24267
29092,11,24268
29095,11,24269
29098,11,24270
29102,11,24271
29114,11,24272
29115,11,24273
29117,11,24274
29124,11,24275
29136,11,24276
29138,11,24277
29154,11,24278
29172,11,24279
29176,11,24280
29183,11,24281
29193,11,24282
29203,11,24283
29222,11,24284
29234,11,24285
29243,11,24286
29263,11,24287
29281,11,24288
29319,11,24289
29344,11,24290
29354,11,24291
29361,11,24292
29374,11,24293
29380,11,24294
29401,11,24295
29414,11,24296
29418,11,24297
29428,11,24298
29431,11,24299
29442,11,24300
29446,11,24301
29452,11,24302
29464,11,24303
29489,11,24304
29490,11,24305
29493,11,24306
29503,11,24307
29506,11,24308
29514,11,24309
29517,11,24310
29524,11,24311
29535,11,24312
29537,11,24313
29543,11,24314
29556,11,24315
29564,11,24316
29569,11,24317
29573,11,24318
29575,11,24319
29578,11,24320
29592,11,24321
29601,11,24322
29609,11,24323
29611,11,24324
29624,11,24325
29633,11,24326
29636,11,24327
29640,11,24328
29642,11,24329
29644,11,24330
29647,11,24331
29655,11,24332
29676,11,24333
29692,11,24334
29696,11,24335
29709,11,24336
29711,11,24337
29753,11,24338
29761,11,24339
29788,11,24340
29823,11,24341
29850,11,24342
29872,11,24343
29886,11,24344
29888,11,24345
29922,11,24346
29940,11,24347
29956,11,24348
29961,11,24349
29968,11,24350
29984,11,24351
29992,11,24352
29999,11,24353
30001,11,24354
30010,11,24355
30053,11,24356
30056,11,24357
30063,11,24358
30065,11,24359
30070,11,24360
30082,11,24361
30091,11,24362
30097,11,24363
30099,11,24364
30108,11,24365
30109,11,24366
30123,11,24367
30125,11,24368
30140,11,24369
30151,11,24370
30154,11,24371
30181,11,24372
30182,11,24373
30191,11,24374
30205,11,24375
30207,11,24376
30210,11,24377
30219,11,24378
30225,11,24379
30229,11,24380
30242,11,24381
30249,11,24382
30252,11,24383
30255,11,24384
30265,11,24385
30290,11,24386
30308,11,24387
30321,11,24388
30345,11,24389
30347,11,24390
30357,11,24391
30361,11,24392
30379,11,24393
30383,11,24394
30387,11,24395
30390,11,24396
30409,11,24397
30417,11,24398
30430,11,24399
30438,11,24400
30445,11,24401
30447,11,24402
30457,11,24403
30482,11,24404
30486,11,24405
30493,11,24406
30504,11,24407
30515,11,24408
30516,11,24409
30527,11,24410
30548,11,24411
30552,11,24412
30559,11,24413
30569,11,24414
30570,11,24415
30585,11,24416
30598,11,24417
30601,11,24418
30617,11,24419
30619,11,24420
30621,11,24421
30624,11,24422
30642,11,24423
30679,11,24424
30690,11,24425
30701,11,24426
30716,11,24427
30721,11,24428
30728,11,24429
30730,11,24430
30731,11,24431
30733,11,24432
30734,11,24433
30742,11,24434
30747,11,24435
30761,11,24436
30763,11,24437
30773,11,24438
30782,11,24439
30783,11,24440
30785,11,24441
30795,11,24442
30798,11,24443
30800,11,24444
30819,11,24445
30825,11,24446
30828,11,24447
30835,11,24448
30836,11,24449
30856,11,24450
30857,11,24451
30876,11,24452
30882,11,24453
30897,11,24454
30917,11,24455
30920,11,24456
30930,11,24457
30931,11,24458
30941,11,24459
30942,11,24460
30947,11,24461
30949,11,24462
30952,11,24463
30962,11,24464
30976,11,24465
30991,11,24466
30998,11,24467
31001,11,24468
31020,11,24469
31024,11,24470
31032,11,24471
31066,11,24472
31071,11,24473
31081,11,24474
31087,11,24475
31109,11,24476
31119,11,24477
31127,11,24478
31134,11,24479
31168,11,24480
31172,11,24481
31194,11,24482
31200,11,24483
31207,11,24484
31238,11,24485
31246,11,24486
31247,11,24487
31260,11,24488
31263,11,24489
31274,11,24490
31275,11,24491
